"","DepMap_ID","CCL_name","COSMIC_ID","TCGA_combine","TCGA_manual","primary_DepMap","subtype_DepMap","primary_site_CTRP","primary_hist_CTRP","subtype_CTRP","tissue1_GDSC","tissue2_GDSC","TCGA_CCLE","TCGA_GDSC"
"1425","ACH-001555","MERO14",NA,"MESO","MESO","Lung Cancer","Mesothelioma",NA,NA,NA,NA,NA,NA,NA
"1426","ACH-001556","MERO25",NA,"MESO","MESO","Lung Cancer","Mesothelioma",NA,NA,NA,NA,NA,NA,NA
"1427","ACH-001557","MERO41",NA,"MESO","MESO","Lung Cancer","Mesothelioma",NA,NA,NA,NA,NA,NA,NA
"1428","ACH-001558","MERO48A",NA,"MESO","MESO","Lung Cancer","Mesothelioma",NA,NA,NA,NA,NA,NA,NA
"1429","ACH-001559","MERO82",NA,"MESO","MESO","Lung Cancer","Mesothelioma",NA,NA,NA,NA,NA,NA,NA
"1430","ACH-001560","MERO83",NA,"MESO","MESO","Lung Cancer","Mesothelioma",NA,NA,NA,NA,NA,NA,NA
"1431","ACH-001561","MERO84",NA,"MESO","MESO","Lung Cancer","Mesothelioma",NA,NA,NA,NA,NA,NA,NA
"1432","ACH-001562","MERO95",NA,"MESO","MESO","Lung Cancer","Mesothelioma",NA,NA,NA,NA,NA,NA,NA
"1433","ACH-000575","HCC364",NA,"LUAD","LUAD","Lung Cancer","Non-Small Cell Lung Cancer (NSCLC), Adenocarcinoma","lung","carcinoma","adenocarcinoma",NA,NA,NA,NA
"1434","ACH-001088","HLC1",NA,"LUAD","LUAD","Lung Cancer","Non-Small Cell Lung Cancer (NSCLC), Adenocarcinoma","lung","carcinoma","adenocarcinoma",NA,NA,NA,NA
"1435","ACH-000029","HCC827GR5",NA,"LUAD","LUAD","Lung Cancer","Non-Small Cell Lung Cancer (NSCLC), Adenocarcinoma","lung","carcinoma","adenocarcinoma",NA,NA,NA,NA
"1436","ACH-000150","HCC2935",NA,"LUAD","LUAD","Lung Cancer","Non-Small Cell Lung Cancer (NSCLC), Adenocarcinoma","lung","carcinoma","non_small_cell_carcinoma",NA,NA,NA,NA
"1437","ACH-000578","HCC1171",NA,"LUAD","LUAD","Lung Cancer","Non-Small Cell Lung Cancer (NSCLC), Adenocarcinoma","lung","carcinoma","non_small_cell_carcinoma",NA,NA,NA,NA
"1438","ACH-000010","NCIH2077",NA,"LUAD","LUAD","Lung Cancer","Non-Small Cell Lung Cancer (NSCLC), Adenocarcinoma",NA,NA,NA,NA,NA,NA,NA
"1439","ACH-000033","NCIH1819",NA,"LUAD","LUAD","Lung Cancer","Non-Small Cell Lung Cancer (NSCLC), Adenocarcinoma",NA,NA,NA,NA,NA,NA,NA
"1440","ACH-001071","GLC82",NA,"LUAD","LUAD","Lung Cancer","Non-Small Cell Lung Cancer (NSCLC), Adenocarcinoma",NA,NA,NA,NA,NA,NA,NA
"1441","ACH-000143","HCC2429",NA,"LUAD","LUAD","Lung Cancer","Non-Small Cell Lung Cancer (NSCLC), Adenocarcinoma",NA,NA,NA,NA,NA,NA,NA
"1442","ACH-001140","NCIH820",NA,"LUAD","LUAD","Lung Cancer","Non-Small Cell Lung Cancer (NSCLC), Adenocarcinoma",NA,NA,NA,NA,NA,NA,NA
"1443","ACH-000339","HCC461",NA,"LUAD","LUAD","Lung Cancer","Non-Small Cell Lung Cancer (NSCLC), Adenocarcinoma",NA,NA,NA,NA,NA,NA,NA
"1444","ACH-000872","HCC515",NA,"LUAD","LUAD","Lung Cancer","Non-Small Cell Lung Cancer (NSCLC), Adenocarcinoma",NA,NA,NA,NA,NA,NA,NA
"1445","ACH-000975","HCC2450",NA,"LUAD","LUAD","Lung Cancer","Non-Small Cell Lung Cancer (NSCLC), Adenocarcinoma",NA,NA,NA,NA,NA,NA,NA
"1446","ACH-002337","JHU028",NA,"LUAD","LUAD","Lung Cancer","Non-Small Cell Lung Cancer (NSCLC), Adenocarcinoma",NA,NA,NA,NA,NA,NA,NA
"1447","ACH-000775","NCIH727",724855,"LUAD","LUAD","Lung Cancer","Non-Small Cell Lung Cancer (NSCLC), Bronchoalveolar Carcinoma","lung","carcinoid_endocrine_tumor",NA,"lung_NSCLC","lung_NSCLC_carcinoid",NA,NA
"1448","ACH-000015","NCIH1581",908471,"LUAD","LUAD","Lung Cancer","Non-Small Cell Lung Cancer (NSCLC), Large Cell Carcinoma","lung","carcinoma","large_cell_carcinoma","lung_NSCLC","lung_NSCLC_large cell",NA,NA
"1449","ACH-000434","NCIH1915",1240184,"LUAD","LUAD","Lung Cancer","Non-Small Cell Lung Cancer (NSCLC), Large Cell Carcinoma","lung","carcinoma","large_cell_carcinoma","lung_NSCLC","lung_NSCLC_large cell",NA,NA
"1450","ACH-000463","NCIH460",905943,"LUAD","LUAD","Lung Cancer","Non-Small Cell Lung Cancer (NSCLC), Large Cell Carcinoma","lung","carcinoma","large_cell_carcinoma","lung_NSCLC","lung_NSCLC_large cell",NA,NA
"1451","ACH-000596","LCLC97TM1",946361,"LUAD","LUAD","Lung Cancer","Non-Small Cell Lung Cancer (NSCLC), Large Cell Carcinoma","lung","carcinoma","large_cell_carcinoma","lung_NSCLC","lung_NSCLC_large cell",NA,NA
"1452","ACH-000627","LCLC103H",753586,"LUAD","LUAD","Lung Cancer","Non-Small Cell Lung Cancer (NSCLC), Large Cell Carcinoma","lung","carcinoma","large_cell_carcinoma","lung_NSCLC","lung_NSCLC_large cell",NA,NA
"1453","ACH-000662","CORL23",687780,"LUAD","LUAD","Lung Cancer","Non-Small Cell Lung Cancer (NSCLC), Large Cell Carcinoma","lung","carcinoma","large_cell_carcinoma","lung_NSCLC","lung_NSCLC_large cell",NA,NA
"1454","ACH-000672","IALM",910779,"LUAD","LUAD","Lung Cancer","Non-Small Cell Lung Cancer (NSCLC), Large Cell Carcinoma","lung","carcinoma","large_cell_carcinoma","lung_NSCLC","lung_NSCLC_large cell",NA,NA
"1455","ACH-000789","NCIH810",925341,"LUAD","LUAD","Lung Cancer","Non-Small Cell Lung Cancer (NSCLC), Large Cell Carcinoma","lung","carcinoma","large_cell_carcinoma","lung_NSCLC","lung_NSCLC_large cell",NA,NA
"1456","ACH-000853","NCIH661",687829,"LUAD","LUAD","Lung Cancer","Non-Small Cell Lung Cancer (NSCLC), Large Cell Carcinoma","lung","carcinoma","large_cell_carcinoma","lung_NSCLC","lung_NSCLC_large cell",NA,NA
"1457","ACH-000980","NCIH1155",908467,"LUAD","LUAD","Lung Cancer","Non-Small Cell Lung Cancer (NSCLC), Large Cell Carcinoma","lung","carcinoma","large_cell_carcinoma","lung_NSCLC","lung_NSCLC_large cell",NA,NA
"1458","ACH-000444","LU99",NA,"LUAD","LUAD","Lung Cancer","Non-Small Cell Lung Cancer (NSCLC), Large Cell Carcinoma","lung","carcinoma","large_cell_carcinoma",NA,NA,NA,NA
"1459","ACH-000813","T3M10",NA,"LUAD","LUAD","Lung Cancer","Non-Small Cell Lung Cancer (NSCLC), Large Cell Carcinoma","lung","carcinoma","large_cell_carcinoma",NA,NA,NA,NA
"1460","ACH-000891","HCC1438",NA,"LUAD","LUAD","Lung Cancer","Non-Small Cell Lung Cancer (NSCLC), Large Cell Carcinoma","lung","carcinoma","large_cell_carcinoma",NA,NA,NA,NA
"1461","ACH-000901","HCC1359",NA,"LUAD","LUAD","Lung Cancer","Non-Small Cell Lung Cancer (NSCLC), Large Cell Carcinoma","lung","carcinoma","large_cell_carcinoma",NA,NA,NA,NA
"1462","ACH-000438","LU65",724863,"LUAD","LUAD","Lung Cancer","Non-Small Cell Lung Cancer (NSCLC), Large Cell Carcinoma","lung","carcinoma","non_small_cell_carcinoma","lung_NSCLC","lung_NSCLC_large cell",NA,NA
"1463","ACH-000510","NCIH1299",724831,"LUAD","LUAD","Lung Cancer","Non-Small Cell Lung Cancer (NSCLC), Large Cell Carcinoma","lung","carcinoma","non_small_cell_carcinoma","lung_NSCLC","lung_NSCLC_large cell",NA,NA
"1464","ACH-000904","NCIH2106",NA,"LUAD","LUAD","Lung Cancer","Non-Small Cell Lung Cancer (NSCLC), Large Cell Carcinoma","lung","carcinoma","non_small_cell_carcinoma",NA,NA,NA,NA
"1465","ACH-000825","HOP92",905973,"LUAD","LUAD","Lung Cancer","Non-Small Cell Lung Cancer (NSCLC), Large Cell Carcinoma",NA,NA,NA,"lung_NSCLC","lung_NSCLC_large cell",NA,NA
"1466","ACH-002158","LU99A",907796,"LUAD","LUAD","Lung Cancer","Non-Small Cell Lung Cancer (NSCLC), Large Cell Carcinoma",NA,NA,NA,"lung_NSCLC","lung_NSCLC_large cell",NA,NA
"1467","ACH-001075","NCIH292",753604,"LUAD","LUAD","Lung Cancer","Non-Small Cell Lung Cancer (NSCLC), Mucoepidermoid Carcinoma",NA,NA,NA,"lung_NSCLC","lung_NSCLC_adenocarcinoma",NA,NA
"1468","ACH-000474","[MERGED",753604,"LUAD","LUAD","Lung Cancer","Non-Small Cell Lung Cancer (NSCLC), Mucoepidermoid Carcinoma",NA,NA,NA,"lung_NSCLC","lung_NSCLC_adenocarcinoma",NA,NA
"1469","ACH-000690","HCC2814",NA,"LUAD","LUAD","Lung Cancer","Non-Small Cell Lung Cancer (NSCLC), Squamous Cell Carcinoma","lung","carcinoma","squamous_cell_carcinoma",NA,NA,NA,NA
"1470","ACH-001079","HCC1897",NA,"LUAD","LUAD","Lung Cancer","Non-Small Cell Lung Cancer (NSCLC), Squamous Cell Carcinoma","lung","carcinoma","squamous_cell_carcinoma",NA,NA,NA,NA
"1471","ACH-001113","LC1SQSF",NA,"LUAD","LUAD","Lung Cancer","Non-Small Cell Lung Cancer (NSCLC), Squamous Cell Carcinoma","lung","carcinoma","squamous_cell_carcinoma",NA,NA,NA,NA
"1472","ACH-001234","VMRCLCP",NA,"LUAD","LUAD","Lung Cancer","Non-Small Cell Lung Cancer (NSCLC), Squamous Cell Carcinoma","lung","carcinoma","squamous_cell_carcinoma",NA,NA,NA,NA
"1473","ACH-000700","NCIH2882",NA,"LUAD","LUAD","Lung Cancer","Non-Small Cell Lung Cancer (NSCLC), Squamous Cell Carcinoma",NA,NA,NA,NA,NA,NA,NA
"1474","ACH-000251","NCIH2887",NA,"LUAD","LUAD","Lung Cancer","Non-Small Cell Lung Cancer (NSCLC), unspecified",NA,NA,NA,NA,NA,NA,NA
"1475","ACH-001386","SCLC22H",NA,"SCLC","SCLC","Lung Cancer","Small Cell Lung Cancer (SCLC)",NA,NA,NA,NA,NA,NA,NA
"1476","ACH-002333","HCC827GR",NA,"UNABLE TO CLASSIFY","UNABLE TO CLASSIFY","Lung Cancer","Unknown",NA,NA,NA,NA,NA,NA,NA
"1477","ACH-000206","C8166",NA,"UNABLE TO CLASSIFY","UNABLE TO CLASSIFY","Lymphoma","ATL",NA,NA,NA,NA,NA,NA,NA
"1478","ACH-000190","HDMYZ",907050,"UNABLE TO CLASSIFY","UNABLE TO CLASSIFY","Lymphoma","B-cell, Hodgkins","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","Hodgkin_lymphoma","lymphoma","Hodgkin_lymphoma",NA,NA
"1479","ACH-000267","HDLM2",924110,"UNABLE TO CLASSIFY","UNABLE TO CLASSIFY","Lymphoma","B-cell, Hodgkins","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","Hodgkin_lymphoma","lymphoma","Hodgkin_lymphoma",NA,NA
"1480","ACH-000702","L1236",1330935,"UNABLE TO CLASSIFY","UNABLE TO CLASSIFY","Lymphoma","B-cell, Hodgkins","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","Hodgkin_lymphoma","lymphoma","Hodgkin_lymphoma",NA,NA
"1481","ACH-000754","L428",907322,"UNABLE TO CLASSIFY","UNABLE TO CLASSIFY","Lymphoma","B-cell, Hodgkins","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","Hodgkin_lymphoma","lymphoma","Hodgkin_lymphoma",NA,NA
"1482","ACH-000806","L540",907323,"UNABLE TO CLASSIFY","UNABLE TO CLASSIFY","Lymphoma","B-cell, Hodgkins","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","Hodgkin_lymphoma","lymphoma","Hodgkin_lymphoma",NA,NA
"1483","ACH-000815","KMH2",909976,"UNABLE TO CLASSIFY","UNABLE TO CLASSIFY","Lymphoma","B-cell, Hodgkins","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","Hodgkin_lymphoma","lymphoma","Hodgkin_lymphoma",NA,NA
"1484","ACH-001203","SUPHD1",1331039,"UNABLE TO CLASSIFY","UNABLE TO CLASSIFY","Lymphoma","B-cell, Hodgkins","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","Hodgkin_lymphoma","lymphoma","Hodgkin_lymphoma",NA,NA
"1485","ACH-000069","HS611T",NA,"UNABLE TO CLASSIFY","UNABLE TO CLASSIFY","Lymphoma","B-cell, Hodgkins","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","Hodgkin_lymphoma",NA,NA,NA,NA
"1486","ACH-000063","HS616T",NA,"UNABLE TO CLASSIFY","UNABLE TO CLASSIFY","Lymphoma","B-Cell, Hodgkins","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","Hodgkin_lymphoma",NA,NA,NA,NA
"1487","ACH-000125","TO175T",NA,"UNABLE TO CLASSIFY","UNABLE TO CLASSIFY","Lymphoma","B-Cell, Hodgkins","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","Hodgkin_lymphoma",NA,NA,NA,NA
"1488","ACH-002272","MHHPREB1",908136,"DLBC","DLBC","Lymphoma","B-cell, Non-Hodgkins",NA,NA,NA,"leukemia","B_cell_leukemia",NA,NA
"1489","ACH-001064","EB2",906846,"DLBC","DLBC","Lymphoma","B-cell, Non-Hodgkins, Burkitts","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","Burkitt_lymphoma","lymphoma","Burkitt_lymphoma",NA,NA
"1490","ACH-002232","DG75",906838,"DLBC","DLBC","Lymphoma","B-cell, Non-Hodgkins, Burkitts",NA,NA,NA,"lymphoma","Burkitt_lymphoma",NA,NA
"1491","ACH-002236","EB3",906847,"DLBC","DLBC","Lymphoma","B-cell, Non-Hodgkins, Burkitts",NA,NA,NA,"lymphoma","Burkitt_lymphoma",NA,NA
"1492","ACH-002252","JIYOYEP2003",907268,"DLBC","DLBC","Lymphoma","B-cell, Non-Hodgkins, Burkitts",NA,NA,NA,"lymphoma","Burkitt_lymphoma",NA,NA
"1493","ACH-002293","P32ISH",1330987,"DLBC","DLBC","Lymphoma","B-cell, Non-Hodgkins, Burkitts",NA,NA,NA,"lymphoma","Burkitt_lymphoma",NA,NA
"1494","ACH-002300","RAMOS2G64C10",910401,"DLBC","DLBC","Lymphoma","B-cell, Non-Hodgkins, Burkitts",NA,NA,NA,"lymphoma","Burkitt_lymphoma",NA,NA
"1495","ACH-001450","BLUE1",NA,"DLBC","DLBC","Lymphoma","B-cell, Non-Hodgkins, Burkitts",NA,NA,NA,NA,NA,NA,NA
"1496","ACH-002393","CROAP3",NA,"DLBC","DLBC","Lymphoma","B-cell, Non-Hodgkins, Primary Effusion",NA,NA,NA,NA,NA,NA,NA
"1497","ACH-001121","MEC2",NA,"DLBC","DLBC","Lymphoma","B-cell, unspecified","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","chronic_lymphocytic_leukaemia; small_lymphocytic_lymphoma",NA,NA,NA,NA
"1498","ACH-001680","U698M",909777,"DLBC","DLBC","Lymphoma","B-cell, unspecified",NA,NA,NA,"leukemia","B_cell_leukemia",NA,NA
"1499","ACH-001709","WSUNHL",909785,"DLBC","DLBC","Lymphoma","B-cell, unspecified",NA,NA,NA,"lymphoma","lymphoid_neoplasm other",NA,NA
"1500","ACH-001677","U2904",NA,"DLBC","DLBC","Lymphoma","B-cell, unspecified",NA,NA,NA,NA,NA,NA,NA
"1501","ACH-002255","KARPAS231",1327774,"DLBC","DLBC","Lymphoma","Diffuse Large B-cell Lymphoma (DLBCL)",NA,NA,NA,"leukemia","B_cell_leukemia",NA,NA
"1502","ACH-002245","HS445",1322218,"UNABLE TO CLASSIFY","UNABLE TO CLASSIFY","Lymphoma","Hodgkins",NA,NA,NA,"lymphoma","Hodgkin_lymphoma",NA,NA
"1503","ACH-001665","SR",905965,"UNABLE TO CLASSIFY","UNABLE TO CLASSIFY","Lymphoma","Immunoblastic",NA,NA,NA,"lymphoma","lymphoid_neoplasm other",NA,NA
"1504","ACH-000612","HUT102",NA,"UNABLE TO CLASSIFY","UNABLE TO CLASSIFY","Lymphoma","T-cell","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","Sezary_syndrome; mycosis_fungoides",NA,NA,NA,NA
"1505","ACH-001111","L82",NA,"UNABLE TO CLASSIFY","UNABLE TO CLASSIFY","Lymphoma","T-cell",NA,NA,NA,NA,NA,NA,NA
"1506","ACH-001119","MAC2A",NA,"UNABLE TO CLASSIFY","UNABLE TO CLASSIFY","Lymphoma","T-cell",NA,NA,NA,NA,NA,NA,NA
"1507","ACH-001134","MYLA",NA,"UNABLE TO CLASSIFY","UNABLE TO CLASSIFY","Lymphoma","T-cell",NA,NA,NA,NA,NA,NA,NA
"1508","ACH-001057","DERL2",NA,"UNABLE TO CLASSIFY","UNABLE TO CLASSIFY","Lymphoma","T-cell",NA,NA,NA,NA,NA,NA,NA
"1509","ACH-001060","DL40",NA,"UNABLE TO CLASSIFY","UNABLE TO CLASSIFY","Lymphoma","T-cell",NA,NA,NA,NA,NA,NA,NA
"1510","ACH-001068","FEPD",NA,"UNABLE TO CLASSIFY","UNABLE TO CLASSIFY","Lymphoma","T-cell",NA,NA,NA,NA,NA,NA,NA
"1511","ACH-001097","KARPAS384",NA,"UNABLE TO CLASSIFY","UNABLE TO CLASSIFY","Lymphoma","T-cell",NA,NA,NA,NA,NA,NA,NA
"1512","ACH-001132","MTA",NA,"UNABLE TO CLASSIFY","UNABLE TO CLASSIFY","Lymphoma","T-cell",NA,NA,NA,NA,NA,NA,NA
"1513","ACH-001147","OCILY12",NA,"UNABLE TO CLASSIFY","UNABLE TO CLASSIFY","Lymphoma","T-cell",NA,NA,NA,NA,NA,NA,NA
"1514","ACH-001148","OCILY132",NA,"UNABLE TO CLASSIFY","UNABLE TO CLASSIFY","Lymphoma","T-cell",NA,NA,NA,NA,NA,NA,NA
"1515","ACH-000053","KARPAS299",907273,"UNABLE TO CLASSIFY","UNABLE TO CLASSIFY","Lymphoma","T-cell, Non-Hodgkins, Anaplastic Large Cell (ALCL)","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","anaplastic_large_cell_lymphoma","lymphoma","anaplastic_large_cell_lymphoma",NA,NA
"1516","ACH-000226","SUPM2",1331040,"UNABLE TO CLASSIFY","UNABLE TO CLASSIFY","Lymphoma","T-cell, Non-Hodgkins, Anaplastic Large Cell (ALCL)","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","anaplastic_large_cell_lymphoma","lymphoma","anaplastic_large_cell_lymphoma",NA,NA
"1517","ACH-000664","SUDHL1",909742,"UNABLE TO CLASSIFY","UNABLE TO CLASSIFY","Lymphoma","T-cell, Non-Hodgkins, Anaplastic Large Cell (ALCL)","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","anaplastic_large_cell_lymphoma","lymphoma","anaplastic_large_cell_lymphoma",NA,NA
"1518","ACH-000773","KIJK",NA,"UNABLE TO CLASSIFY","UNABLE TO CLASSIFY","Lymphoma","T-cell, Non-Hodgkins, Anaplastic Large Cell (ALCL)","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","anaplastic_large_cell_lymphoma",NA,NA,NA,NA
"1519","ACH-000338","SR786",NA,"UNABLE TO CLASSIFY","UNABLE TO CLASSIFY","Lymphoma","T-cell, Non-Hodgkins, Anaplastic Large Cell (ALCL)","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","anaplastic_large_cell_lymphoma",NA,NA,NA,NA
"1520","ACH-000233","DEL",906836,"UNABLE TO CLASSIFY","UNABLE TO CLASSIFY","Lymphoma","T-cell, Non-Hodgkins, Anaplastic Large Cell (ALCL)","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm",NA,"lymphoma","lymphoid_neoplasm other",NA,NA
"1521","ACH-000077","MJ",NA,"UNABLE TO CLASSIFY","UNABLE TO CLASSIFY","Lymphoma","T-cell, Non-Hodgkins, Cutaneous","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","Sezary_syndrome; mycosis_fungoides",NA,NA,NA,NA
"1522","ACH-000509","HUT78",NA,"UNABLE TO CLASSIFY","UNABLE TO CLASSIFY","Lymphoma","T-cell, Non-Hodgkins, Cutaneous, Sezary Syndrome","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","Sezary_syndrome; mycosis_fungoides",NA,NA,NA,NA
"1523","ACH-002240","H9",907043,"UNABLE TO CLASSIFY","UNABLE TO CLASSIFY","Lymphoma","T-cell, Non-Hodgkins, Cutaneous, Sezary Syndrome",NA,NA,NA,"lymphoma","lymphoid_neoplasm other",NA,NA
"1524","ACH-000165","HS751T",NA,"UNABLE TO CLASSIFY","UNABLE TO CLASSIFY","Lymphoma","Unknown","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","Hodgkin_lymphoma",NA,NA,NA,NA
"1525","ACH-001093","HS604T",NA,"UNABLE TO CLASSIFY","UNABLE TO CLASSIFY","Lymphoma","Unknown","haematopoietic_and_lymphoid_tissue","lymphoid_neoplasm","Hodgkin_lymphoma",NA,NA,NA,NA
"1526","ACH-001197","SMZ1",NA,"UNABLE TO CLASSIFY","UNABLE TO CLASSIFY","Lymphoma","Unknown",NA,NA,NA,NA,NA,NA,NA
"1527","ACH-001100","KHYG",NA,"UNABLE TO CLASSIFY","UNABLE TO CLASSIFY","Lymphoma","Unknown",NA,NA,NA,NA,NA,NA,NA
"1528","ACH-001143","NKL",NA,"UNABLE TO CLASSIFY","UNABLE TO CLASSIFY","Lymphoma","Unknown",NA,NA,NA,NA,NA,NA,NA
"1529","ACH-000854","OCIMY5",NA,"MM","MM","Myeloma","Multiple Myeloma",NA,NA,NA,NA,NA,NA,NA
"1530","ACH-000512","INA6",NA,"MM","MM","Myeloma","Multiple Myeloma",NA,NA,NA,NA,NA,NA,NA
"1531","ACH-000436","OCIMY7",NA,"MM","MM","Myeloma","Multiple Myeloma",NA,NA,NA,NA,NA,NA,NA
"1532","ACH-001300","CHLA15",NA,"NB","NB","Neuroblastoma","Unknown",NA,NA,NA,NA,NA,NA,NA
"1533","ACH-001301","COGN278",NA,"NB","NB","Neuroblastoma","Unknown",NA,NA,NA,NA,NA,NA,NA
"1534","ACH-001302","COGN305",NA,"NB","NB","Neuroblastoma","Unknown",NA,NA,NA,NA,NA,NA,NA
"1535","ACH-001354","LAN2",NA,"NB","NB","Neuroblastoma","Unknown",NA,NA,NA,NA,NA,NA,NA
"1536","ACH-001367","NMB",NA,"NB","NB","Neuroblastoma","Unknown",NA,NA,NA,NA,NA,NA,NA
"1537","ACH-001303","NB1643",NA,"NB","NB","Neuroblastoma","Unknown",NA,NA,NA,NA,NA,NA,NA
"1538","ACH-002389","ACN",NA,"NB","NB","Neuroblastoma","Unknown",NA,NA,NA,NA,NA,NA,NA
"1539","ACH-002316","WIL2NS",1331049,"UNABLE TO CLASSIFY","UNABLE TO CLASSIFY","Non-Cancerous","Hereditary Spherocytosis",NA,NA,NA,"lymphoma","lymphoid_neoplasm other",NA,NA
"1540","ACH-001827","184B5",NA,"UNABLE TO CLASSIFY","UNABLE TO CLASSIFY","Non-Cancerous","Unknown",NA,NA,NA,NA,NA,NA,NA
"1541","ACH-001369","OCIC5X",NA,"OV","OV","Ovarian Cancer","Adenocarcinoma, clear cell",NA,NA,NA,NA,NA,NA,NA
"1542","ACH-001092","HS571T",NA,"OV","OV","Ovarian Cancer","Carcinoma","ovary","carcinoma",NA,NA,NA,NA,NA
"1543","ACH-001340","COV413A",NA,"OV","OV","Ovarian Cancer","Carcinoma",NA,NA,NA,NA,NA,NA,NA
"1544","ACH-001403","TO14",NA,"OV","OV","Ovarian Cancer","Cystadenocarcinoma",NA,NA,NA,NA,NA,NA,NA
"1545","ACH-001628","PEA1",NA,"OV","OV","Ovarian Cancer","Cystadenocarcinoma",NA,NA,NA,NA,NA,NA,NA
"1546","ACH-001278","BIN67",NA,"OV","OV","Ovarian Cancer","Small Cell Carcinoma of the Ovary Hypercalcemic Type (SCCOHT)",NA,NA,NA,NA,NA,NA,NA
"1547","ACH-001279","SCCOHT1",NA,"OV","OV","Ovarian Cancer","Small Cell Carcinoma of the Ovary Hypercalcemic Type (SCCOHT)",NA,NA,NA,NA,NA,NA,NA
"1548","ACH-001353","JOPACA1",NA,"PAAD","PAAD","Pancreatic Cancer","Ductal Adenocarcinoma, exocrine",NA,NA,NA,NA,NA,NA,NA
"1549","ACH-001375","PACADD119",NA,"PAAD","PAAD","Pancreatic Cancer","Ductal Adenocarcinoma, exocrine",NA,NA,NA,NA,NA,NA,NA
"1550","ACH-001376","PACADD135",NA,"PAAD","PAAD","Pancreatic Cancer","Ductal Adenocarcinoma, exocrine",NA,NA,NA,NA,NA,NA,NA
"1551","ACH-001377","PACADD137",NA,"PAAD","PAAD","Pancreatic Cancer","Ductal Adenocarcinoma, exocrine",NA,NA,NA,NA,NA,NA,NA
"1552","ACH-001378","PACADD159",NA,"PAAD","PAAD","Pancreatic Cancer","Ductal Adenocarcinoma, exocrine",NA,NA,NA,NA,NA,NA,NA
"1553","ACH-001379","PACADD161",NA,"PAAD","PAAD","Pancreatic Cancer","Ductal Adenocarcinoma, exocrine",NA,NA,NA,NA,NA,NA,NA
"1554","ACH-001380","PACADD165",NA,"PAAD","PAAD","Pancreatic Cancer","Ductal Adenocarcinoma, exocrine",NA,NA,NA,NA,NA,NA,NA
"1555","ACH-001382","PACADD188",NA,"PAAD","PAAD","Pancreatic Cancer","Ductal Adenocarcinoma, exocrine",NA,NA,NA,NA,NA,NA,NA
"1556","ACH-001142","NHAHTDD",NA,"UNABLE TO CLASSIFY","UNABLE TO CLASSIFY","Primary Cells","Immortalized epithelial",NA,NA,NA,NA,NA,NA,NA
"1557","ACH-000160","BT12",NA,"SARC","SARC","Rhabdoid","Atypical Teratoid Rhabdoid Tumor (ATRT)",NA,NA,NA,NA,NA,NA,NA
"1558","ACH-001031","CHLA266",NA,"SARC","SARC","Rhabdoid","Atypical Teratoid Rhabdoid Tumor (ATRT)",NA,NA,NA,NA,NA,NA,NA
"1559","ACH-001289","COGAR359",NA,"SARC","SARC","Rhabdoid","Atypical Teratoid Rhabdoid Tumor (ATRT)",NA,NA,NA,NA,NA,NA,NA
"1560","ACH-001020","BT16",NA,"SARC","SARC","Rhabdoid","Atypical Teratoid Rhabdoid Tumor (ATRT)",NA,NA,NA,NA,NA,NA,NA
"1561","ACH-001028","CHLA06ATRT",NA,"SARC","SARC","Rhabdoid","Atypical Teratoid Rhabdoid Tumor (ATRT)",NA,NA,NA,NA,NA,NA,NA
"1562","ACH-000172","TM87",NA,"SARC","SARC","Rhabdoid","Malignant Rhabdoid Tumor",NA,NA,NA,NA,NA,NA,NA
"1563","ACH-000533","NCIH2004RT",NA,"SARC","SARC","Rhabdoid","Malignant Rhabdoid Tumor",NA,NA,NA,NA,NA,NA,NA
"1564","ACH-000597","TTC709",NA,"SARC","SARC","Rhabdoid","Malignant Rhabdoid Tumor",NA,NA,NA,NA,NA,NA,NA
"1565","ACH-001059","DL",NA,"SARC","SARC","Rhabdoid","Malignant Rhabdoid Tumor",NA,NA,NA,NA,NA,NA,NA
"1566","ACH-001099","KD",NA,"SARC","SARC","Rhabdoid","Malignant Rhabdoid Tumor",NA,NA,NA,NA,NA,NA,NA
